loss,mape,val_loss,val_mape
0.05199965089559555,677029.25,0.06764454394578934,5299675.0
0.03048912063241005,561592.9375,0.05896361917257309,4433751.0
0.021559953689575195,430266.4375,0.056180357933044434,4049510.0
0.01686778850853443,301356.9375,0.055908918380737305,3691536.25
0.015062513761222363,290547.96875,0.053198110312223434,3856443.75
0.013406358659267426,228209.40625,0.05305447801947594,3649433.5
0.011386174708604813,165341.234375,0.050257109105587006,3788123.5
0.01091732643544674,172083.265625,0.046931177377700806,3636760.0
0.009941356256604195,180196.84375,0.03909573704004288,3595004.75
0.008735805749893188,184662.5625,0.038390032947063446,3542019.0
0.008031223900616169,199721.453125,0.03936174511909485,3462749.75
0.007664376404136419,189031.484375,0.030469752848148346,3326372.0
0.007065747864544392,196198.390625,0.02561049908399582,2913800.0
0.006604253780096769,170388.109375,0.02162129431962967,2705555.0
0.00618770020082593,174577.515625,0.02934175729751587,2916228.75
0.0058752866461873055,161246.953125,0.020872289314866066,2340553.75
0.005846758373081684,217732.328125,0.010660016909241676,1651826.25
0.005545829888433218,202332.15625,0.014161945320665836,2075547.5
0.005066620651632547,152837.53125,0.008371155709028244,1441509.875
0.004919231869280338,152926.84375,0.005909469909965992,1045352.25
0.0047893282026052475,197425.09375,0.007178888190537691,967677.6875
0.00481265876442194,166701.125,0.004272856749594212,528787.5
0.004715624265372753,186727.765625,0.006226993631571531,618472.1875
0.004443389363586903,153649.25,0.004125194624066353,713986.875
0.004502689931541681,165970.09375,0.008441559039056301,1593390.0
0.0042555006220936775,168654.578125,0.0035976541694253683,306580.09375
0.004483365453779697,170336.140625,0.004041338339447975,287536.78125
0.004079447127878666,163070.875,0.00351294269785285,523187.59375
0.004091858398169279,160266.5,0.005287711042910814,411565.625
0.004128654487431049,138827.265625,0.004258349072188139,396144.5
0.00416904129087925,164185.9375,0.00393940694630146,703569.1875
0.004186974372714758,153684.65625,0.004920662846416235,185325.609375
0.003841780824586749,149955.5,0.004226354882121086,794467.0625
0.0038101698737591505,135629.859375,0.0033468217588961124,243244.046875
0.003942987881600857,152975.90625,0.0033877678215503693,206690.859375
0.0038374038413167,160446.90625,0.005582423415035009,741811.8125
0.003952157683670521,163320.796875,0.0031368667259812355,297196.75
0.003832476679235697,158247.734375,0.003560467157512903,490215.78125
0.0037734825164079666,152827.90625,0.0031587888952344656,228510.46875
0.0037802185397595167,172966.90625,0.003839575918391347,196504.359375
0.0037903431802988052,157609.09375,0.004924987908452749,169462.546875
0.003648860612884164,137600.0,0.0035355135332792997,200313.6875
0.0036827384028583765,132070.5625,0.005394145846366882,225533.75
0.003679404966533184,128360.953125,0.0031430688686668873,336756.53125
0.003781813196837902,129394.28125,0.003329467959702015,186088.359375
0.003803285537287593,117621.0234375,0.00354817439801991,241741.9375
0.0036283633671700954,134467.5,0.0037615655455738306,148966.578125
0.003766875248402357,149607.984375,0.0032925123814493418,413293.40625
0.0036964574828743935,169311.375,0.0034416834823787212,376483.4375
0.0035799501929432154,127108.96875,0.003144847694784403,291440.625
0.003695540130138397,129472.9921875,0.0035273758694529533,202032.21875
0.0036529856733977795,155584.296875,0.0037205913104116917,241493.25
0.0035128043964505196,108963.2890625,0.0031163422390818596,231989.5625
0.0035154528450220823,127405.9375,0.0037950733676552773,362340.15625
0.003451996948570013,130505.5078125,0.003939569927752018,133851.5625
0.0036422996781766415,123474.8125,0.003243114333599806,208235.265625
0.0035770945250988007,119217.2890625,0.005021397490054369,264145.90625
0.0035114483907818794,127311.4375,0.0032643366139382124,183120.3125
0.0034368110354989767,122038.0703125,0.0035942133981734514,240359.4375
0.003431048709899187,124646.1015625,0.0036315852776169777,149597.109375
0.003595990128815174,116464.734375,0.003925100900232792,148124.5625
0.0035166856832802296,107038.7421875,0.0033806730061769485,194713.875
0.003593448316678405,125751.703125,0.0038708788342773914,508877.03125
0.0035588578321039677,106407.7109375,0.004408775828778744,456066.78125
0.0035702770110219717,125028.75,0.005566632375121117,623676.375
0.003540734527632594,109962.3125,0.004697056487202644,126585.71875
0.0034913707058876753,130579.640625,0.004292955622076988,188943.875
0.0034826314076781273,131552.75,0.0035339519381523132,145999.171875
0.0034677647054195404,123260.65625,0.0036285717505961657,557147.5625
0.0035260305739939213,129110.1171875,0.004526887089014053,794765.6875
0.0035867439582943916,135800.34375,0.003935252316296101,296990.59375
0.003357327776029706,117336.4375,0.0032510666642338037,170231.703125
0.0033999006263911724,112076.375,0.003971128724515438,149625.09375
0.0034537247847765684,122505.3359375,0.003441015724092722,224337.34375
0.003418202046304941,122289.078125,0.0030213010031729937,257532.796875
0.00342769268900156,125689.453125,0.004026641603559256,148246.5625
0.0035363349597901106,129569.3671875,0.0035637568216770887,138525.328125
0.0035868205595761538,126221.8515625,0.00327340979129076,235941.640625
0.003488010261207819,128494.890625,0.004010150674730539,127310.296875
0.003413101425394416,94410.0234375,0.004219365771859884,118422.8046875
0.0035336357541382313,137171.40625,0.003863448044285178,136118.625
0.003594972426071763,116106.296875,0.004005253780633211,196394.78125
0.0033954018726944923,109219.21875,0.0037294409703463316,129599.78125
0.003428487107157707,126355.3203125,0.003280147910118103,170546.609375
0.0034408087376505136,115292.296875,0.0030664766672998667,329813.125
0.003541722660884261,123520.3828125,0.007509732153266668,1234019.125
0.0034345437306910753,115708.328125,0.0032268629875034094,167129.859375
0.0033348631113767624,117415.9140625,0.0030403428245335817,287795.5625
0.0033846322912722826,114192.953125,0.003175791585817933,177431.765625
0.0034167123958468437,109240.65625,0.0033729178830981255,416567.46875
0.003403907408937812,119667.921875,0.005171335302293301,324645.125
0.003407627809792757,125850.234375,0.003864773316308856,130060.5078125
0.0034965339582413435,108891.6640625,0.0034980105701833963,152866.390625
0.00359782250598073,118326.8515625,0.004027343820780516,124961.375
0.003444834379479289,117445.3828125,0.003357863752171397,181684.34375
0.0034162220545113087,135072.296875,0.003163962857797742,178020.296875
0.00335797481238842,134349.140625,0.0032779329922050238,305038.5625
0.0034250174649059772,130567.96875,0.0036462016869336367,336093.4375
0.0033690608106553555,126262.90625,0.0033611892722547054,354693.125
0.003422653768211603,115128.28125,0.0032379324547946453,178997.0625
0.0034389507491141558,117529.71875,0.0037079097237437963,136881.828125
0.0033402929548174143,126449.8125,0.0031995605677366257,269964.53125
0.0034706813748925924,117057.390625,0.00324299861676991,306072.4375
0.003412023186683655,115302.2109375,0.003228929825127125,207507.984375
0.003438919549807906,112035.6328125,0.003641142277047038,240989.25
0.0033669816330075264,118724.6484375,0.003764366963878274,470060.09375
0.0034177645575255156,124592.9453125,0.0033214890863746405,301336.84375
0.0034458788577467203,103572.5078125,0.003767566755414009,131682.03125
0.0032880373764783144,111292.515625,0.00355326640419662,184815.921875
0.0032968984451144934,101964.5,0.003996749874204397,392007.46875
0.003288807813078165,115499.421875,0.003164861584082246,177544.78125
0.003360186470672488,102744.6953125,0.003897604299709201,239050.984375
0.0033783165272325277,116378.8359375,0.00365049229003489,131236.90625
0.0034099260810762644,125925.1953125,0.0036707469262182713,454032.6875
0.003355416003614664,110138.34375,0.003784890053793788,516985.0625
0.0032513407059013844,108680.21875,0.003335321554914117,158964.921875
0.0033480734564363956,115767.75,0.0030249375849962234,207935.109375
0.003402166301384568,122757.0859375,0.003296233480796218,186054.484375
0.003385402960702777,101514.59375,0.003624140517786145,129361.125
0.0034220702946186066,131630.625,0.003027008380740881,245292.265625
0.003367251716554165,128287.53125,0.0031556463800370693,314146.59375
0.0033380677923560143,94335.7734375,0.004362527746707201,198930.359375
0.0034508153330534697,112857.6640625,0.0031806165352463722,253126.984375
0.003262694925069809,121729.8828125,0.00416663708165288,117471.1875
0.003411967307329178,119194.2578125,0.003725765272974968,116204.2734375
0.003392533166334033,118840.8671875,0.0034873986151069403,351992.4375
0.00341417477466166,114514.3046875,0.003584453370422125,132882.84375
0.0034329856280237436,117964.375,0.003510221606120467,512247.15625
0.0033766478300094604,115219.2734375,0.00312361354008317,246913.125
0.003446117974817753,103006.4765625,0.0030514325480908155,206162.046875
0.00324096716940403,113251.921875,0.003441091626882553,564202.5625
0.0034129219129681587,111075.9765625,0.003277195617556572,362293.34375
0.0033828895539045334,103405.46875,0.003394418628886342,157066.859375
0.0033895450178533792,117947.6640625,0.0033669460099190474,176982.46875
0.0033666265662759542,107880.6328125,0.00345782027579844,150615.90625
0.003359484951943159,112879.8984375,0.0033892246428877115,441707.375
0.0034758332185447216,106201.125,0.0031128842383623123,200577.265625
0.0032703138422220945,88833.0703125,0.003022866789251566,257973.859375
0.003407594980672002,103877.28125,0.003337373025715351,131400.21875
0.003346109064295888,110545.9921875,0.004025070928037167,125646.796875
0.003270163666456938,102960.203125,0.003586128819733858,130151.9453125
0.003351818071678281,99961.34375,0.003394980216398835,287830.1875
0.0033423465210944414,111479.328125,0.003182255895808339,184263.953125
0.0033202271442860365,120832.671875,0.003069970291107893,252184.6875
0.0031972434371709824,115284.25,0.0033325122203677893,137548.296875
0.0032023012172430754,102389.875,0.003887551836669445,164503.953125
0.003326669568195939,107456.890625,0.003486412111669779,231433.75
0.003308176528662443,107233.015625,0.0030952165834605694,344162.09375
0.0034087863750755787,104505.515625,0.0030378992669284344,194745.984375
0.0033220082987099886,114349.1171875,0.0038918473292142153,116390.1875
0.0033055664971470833,113565.359375,0.0032924083061516285,164971.109375
0.0034344273153692484,92816.1640625,0.0033435355871915817,343483.59375
0.003292764537036419,107737.53125,0.0038438797928392887,536746.1875
0.003272589761763811,100227.7265625,0.003072212217375636,188414.046875
0.0033386435825377703,101203.109375,0.002984113758429885,241751.890625
0.0033905385062098503,85725.3671875,0.003208280773833394,323417.0
0.003322348464280367,99352.4453125,0.0031892082188278437,257528.6875
0.0033483586739748716,108277.9453125,0.0033257142640650272,246513.921875
0.0032879128120839596,121696.875,0.0034186250995844603,122769.109375
0.0032660802826285362,110901.4765625,0.0033441183622926474,494144.9375
0.0033263417426496744,110268.171875,0.003204699605703354,238964.953125
0.003408381948247552,99917.890625,0.0045733144506812096,807367.8125
0.0033485163003206253,110480.8984375,0.003051401348784566,234559.609375
0.003333762986585498,99021.234375,0.0033281161449849606,115809.1953125
0.0034322405699640512,126368.6328125,0.003115531988441944,219182.078125
0.0033533615060150623,104480.2578125,0.0031985417008399963,318291.28125
0.003375971456989646,100033.28125,0.003631893778219819,484914.75
0.003325703786686063,89752.8203125,0.0030101898591965437,232283.1875
0.0032564240973442793,100874.1953125,0.0030354680493474007,248714.390625
0.003354718443006277,92645.6328125,0.0032501784153282642,277971.71875
0.003359883790835738,94268.5234375,0.003879859810695052,101485.28125
0.003330610226839781,101318.03125,0.0031758456025272608,148447.453125
0.003249403554946184,93778.9765625,0.0036383322440087795,159772.046875
0.0033367122523486614,115009.3359375,0.005392100661993027,1067067.75
0.00334724853746593,117165.8203125,0.0034525245428085327,475295.71875
0.0033999469596892595,105174.578125,0.0030146492645144463,207245.296875
0.003264625323936343,98511.171875,0.0038509401492774487,109919.890625
0.003300036769360304,97525.5234375,0.003703558584675193,212178.609375
0.003330972045660019,110938.4453125,0.0033061460126191378,134060.984375
0.0033695423044264317,100992.71875,0.0030879823025316,184326.03125
0.003305360907688737,97618.9921875,0.00351047795265913,112404.8984375
0.003271439578384161,101592.9375,0.003824355313554406,129051.8046875
0.003355527063831687,105066.8984375,0.0034233175683766603,127984.9765625
0.0032373324502259493,105635.6171875,0.0035101051907986403,457030.9375
0.00337258935905993,90944.4921875,0.004149517510086298,109286.4609375
0.0032662092708051205,93216.2421875,0.0032654148526489735,371707.71875
0.00330258347094059,99068.6875,0.0035650196950882673,121806.4765625
0.0032268932554870844,92615.7421875,0.003311045467853546,121815.9375
0.0033629434183239937,87684.21875,0.00343188364058733,216684.078125
0.003323221579194069,106293.515625,0.003231626935303211,125499.40625
0.00330835091881454,108816.9921875,0.0029769325628876686,183571.734375
0.003331364830955863,100546.6484375,0.003413490252569318,158105.125
0.003354893531650305,106810.3203125,0.003401161404326558,318261.5625
0.0032189188059419394,107623.8828125,0.0031110646668821573,284788.1875
0.0034002838656306267,95812.1796875,0.0036172785330563784,191159.046875
0.003454022342339158,113005.234375,0.003103067399933934,235140.890625
0.0031852605752646923,110636.578125,0.003465482499450445,127584.8671875
0.0032920753583312035,105364.359375,0.0030482832808047533,289768.875
0.0032421781215816736,90068.03125,0.003052201820537448,169148.453125
0.003363346680998802,114000.0625,0.003456992795690894,146203.34375
0.0034209941513836384,91541.0,0.003657458582893014,114971.703125
0.003376261331140995,101456.984375,0.0035313027910888195,495690.46875
0.003347609657794237,100825.140625,0.004890515934675932,804478.125
0.00320986146107316,94465.25,0.0030998974107205868,154544.921875
0.0032842291984707117,107328.4609375,0.0029611350037157536,203420.921875
0.0032765723299235106,100806.03125,0.0034384969621896744,131465.125
0.0033427842427045107,91845.296875,0.004397072363644838,237850.609375
0.0033072519581764936,122756.6328125,0.0035605295561254025,532266.375
0.003319852752611041,110855.6328125,0.003061358816921711,246162.3125
0.0031844095792621374,90073.640625,0.007099846377968788,220918.5625
0.0033554635010659695,105771.4375,0.0033626158256083727,445165.78125
0.003499010344967246,97506.546875,0.0032890671864151955,193595.578125
0.0034078669268637896,99561.40625,0.003042275086045265,217542.625
0.0032916597556322813,120941.4921875,0.003258919809013605,142160.328125
0.00316876033321023,96473.90625,0.0032126745209097862,244648.09375
0.00333553203381598,97268.703125,0.002988633466884494,262718.59375
0.003240081947296858,107691.46875,0.0031946380622684956,216428.65625
0.00325613166205585,108018.40625,0.00300333509221673,171066.734375
0.0032659831922501326,86630.9609375,0.003590348642319441,176598.65625
0.0033258467447012663,102288.5859375,0.0033751805312931538,156902.328125
0.0032559570390731096,129008.3359375,0.004101310856640339,469599.0
0.0032934921327978373,83945.890625,0.003202014369890094,138031.1875
0.0032365520019084215,106264.90625,0.003070385195314884,131602.609375
0.0032734277192503214,105615.328125,0.0030632016714662313,209046.15625
0.003268094500526786,90265.734375,0.003013579873368144,231798.4375
0.003267135238274932,101307.71875,0.003012049477547407,226527.15625
0.0032279749866575003,95475.84375,0.003126832190901041,119780.890625
0.0032223102170974016,105439.4609375,0.0031139166094362736,239464.921875
0.003221281338483095,109828.53125,0.003127132775261998,201219.046875
0.0032767453230917454,100993.4140625,0.004634062293916941,879413.3125
0.003388425800949335,111946.3203125,0.0033267748076468706,211395.359375
0.0032180340494960546,97638.03125,0.0037277666851878166,350222.625
0.0032355973962694407,86409.1953125,0.003084396943449974,125929.84375
0.00322725810110569,94111.0390625,0.0030759514775127172,144510.15625
0.003180250758305192,97789.109375,0.0035822277422994375,541547.3125
