loss,mape,val_loss,val_mape
0.06550821661949158,396318.0,0.01759580336511135,1204999.375
0.028586838394403458,291507.15625,0.03658004477620125,532977.8125
0.015986371785402298,230756.390625,0.04764973372220993,417190.40625
0.010895534418523312,172585.375,0.04218995198607445,403869.28125
0.008167401887476444,129973.09375,0.0381120890378952,487666.46875
0.006897152401506901,101341.3828125,0.03720725327730179,457057.78125
0.005933782551437616,149151.390625,0.02946392446756363,518540.59375
0.005539503879845142,83776.9296875,0.027063272893428802,540292.125
0.0050549884326756,125982.2578125,0.01792554371058941,460956.125
0.004644501954317093,86533.6484375,0.01961701363325119,520689.15625
0.004529430065304041,87449.25,0.012274990789592266,539861.625
0.004203902557492256,125667.6328125,0.010556964203715324,438696.71875
0.004104039631783962,107446.5,0.015308086760342121,518602.9375
0.003933165688067675,111580.1953125,0.00910488422960043,447164.15625
0.0038825487717986107,97371.6953125,0.008175047114491463,525797.625
0.004045266658067703,105744.0703125,0.008005503565073013,360727.0
0.003928964026272297,100387.5390625,0.0042015924118459225,296067.59375
0.0036796622443944216,91985.1171875,0.005165132228285074,202517.46875
0.0037273780908435583,87041.6953125,0.0026801859494298697,252544.578125
0.003550322027876973,107311.671875,0.0037332193460315466,264424.90625
0.0036008742172271013,95205.3984375,0.0031628026627004147,144860.515625
0.0036345862317830324,108222.625,0.0032586422748863697,158424.40625
0.0035787224769592285,99334.4375,0.0022732967045158148,106282.1484375
0.003409172873944044,103977.3984375,0.0023530686739832163,171213.75
0.0035932285245507956,127769.8359375,0.002510299440473318,249190.5625
0.003357094479724765,106983.9921875,0.0022940482012927532,154993.046875
0.0034258258529007435,100132.8046875,0.002156962873414159,105614.1640625
0.0033515861723572016,93259.375,0.002349279122427106,127159.78125
0.0033789188601076603,78644.0234375,0.00240174587816,51223.6875
0.0033996221609413624,90730.9375,0.0024356672074645758,219802.90625
0.003425326431170106,90658.09375,0.0025859728921204805,270628.3125
0.003299086121842265,78686.25,0.0021770521998405457,166718.828125
0.003220390761271119,98426.828125,0.0032993550412356853,230521.90625
0.003331498010084033,98317.1796875,0.0022582667879760265,176626.5625
0.0032893968746066093,86023.9296875,0.0023738923482596874,193785.265625
0.003144290065392852,110917.5,0.002714923582971096,77019.0390625
0.003260413184762001,84478.3359375,0.0030938624404370785,323842.03125
0.0031886729411780834,72152.1796875,0.003795746946707368,229434.734375
0.003101826412603259,90456.109375,0.0023195617832243443,56380.60546875
0.0032036867924034595,99406.921875,0.002111676847562194,87421.3984375
0.0030214237049221992,87002.2265625,0.0023833175655454397,103302.953125
0.003242711303755641,81713.0703125,0.002080882666632533,106780.375
0.00321189034730196,96362.9765625,0.0025044442154467106,127949.515625
0.003125930204987526,81579.3359375,0.0024956294801086187,148973.34375
0.0030758765060454607,86234.265625,0.0022130594588816166,149316.140625
0.003023535944521427,93524.8125,0.0024609242100268602,203205.765625
0.003217552090063691,104326.015625,0.002583296736702323,217040.28125
0.0030774790793657303,82196.8984375,0.003510809037834406,56252.21484375
0.003152191173285246,88756.6953125,0.0029063692782074213,287483.8125
0.0031139792408794165,87912.4140625,0.0024980157613754272,204751.5625
0.0029625394381582737,81721.2109375,0.0021295160986483097,102116.765625
0.0030155773274600506,84143.15625,0.0021933813113719225,65967.1640625
0.003053185297176242,82316.265625,0.0021885137539356947,136323.53125
0.0029968710150569677,93333.0234375,0.002550836419686675,209285.671875
0.0031760437414050102,104807.0234375,0.002491855528205633,164189.296875
0.0029704621993005276,99839.90625,0.0020850738510489464,105956.4453125
0.0030249934643507004,97239.9609375,0.0021303528919816017,161198.09375
0.0030747903510928154,89000.1953125,0.0023487263824790716,47079.80078125
0.0029001717921346426,85806.1875,0.002827373333275318,268889.125
0.003015155903995037,88150.78125,0.002439303556457162,41172.62890625
0.003028658451512456,89781.421875,0.002138452837243676,88024.21875
0.003025506855919957,83816.609375,0.0021092460956424475,109950.1640625
0.0030361341778188944,94718.5234375,0.002336161909624934,142286.765625
0.0030039544217288494,95818.2421875,0.0026439607609063387,223432.328125
0.002922416664659977,85810.78125,0.0021854352671653032,164790.703125
0.002907494083046913,97101.125,0.002840643282979727,120245.1171875
0.002962232567369938,85238.4375,0.002799171255901456,95924.0546875
0.002962143626064062,86860.0859375,0.002405284671112895,193964.390625
0.0028478570748120546,88160.6875,0.002270031487569213,88074.890625
0.003108985023573041,81859.7421875,0.002205462893471122,40298.4921875
0.002939533907920122,73937.3046875,0.002389624249190092,241163.140625
0.003019529627636075,90376.7265625,0.002867184579372406,48090.75390625
0.0029389401897788048,80741.5859375,0.002462120493873954,107249.3515625
0.00288951862603426,83459.15625,0.0021304914262145758,18796.134765625
0.0028584760148078203,72830.703125,0.0021042213775217533,114627.6796875
0.00286286324262619,74377.0390625,0.002068964298814535,99501.3515625
0.002876400016248226,79677.75,0.0021050123032182455,107497.578125
0.002962772035971284,76020.625,0.002196480752900243,129336.8671875
0.0028828189242631197,67725.2578125,0.0020690765231847763,62283.29296875
0.0029275815468281507,85755.921875,0.0025503013748675585,250856.171875
0.0029614404775202274,75495.4140625,0.0024242678191512823,34818.41015625
0.0028966607060283422,73767.3046875,0.0024224533699452877,122834.8984375
0.002895256970077753,95816.875,0.002290722681209445,80141.4296875
0.002784401411190629,65989.8515625,0.002199543407186866,41813.078125
0.002985060913488269,88530.28125,0.002132569206878543,87555.1796875
0.0028548487462103367,87320.265625,0.0026173547375947237,105730.734375
0.002814337844029069,87652.609375,0.002410533605143428,171905.203125
0.0028809052892029285,91837.3671875,0.002045392757281661,48705.640625
0.002760460367426276,85386.5390625,0.0025315487291663885,29513.3125
0.002772881416603923,85873.21875,0.00214763474650681,100215.5703125
0.0028804996982216835,66102.59375,0.0021392563357949257,91927.9609375
0.002823071088641882,86687.8125,0.0023900186643004417,54035.35546875
0.0029149518813937902,72032.140625,0.0021933552343398333,181148.5
0.00279348436743021,84774.5625,0.0024181739427149296,198156.40625
0.0028706539887934923,79875.4296875,0.0021555782295763493,139942.828125
0.002728636609390378,99139.3671875,0.002527367090806365,57356.91015625
0.002817803528159857,64768.7734375,0.002960060490295291,56243.2109375
0.0027809529565274715,86711.140625,0.0022174364421516657,76992.1171875
0.002875647507607937,76303.8046875,0.002481698989868164,85623.0390625
0.002904232358559966,96097.0546875,0.0020745000801980495,94653.046875
0.0028389969374984503,82452.8125,0.0020888233557343483,85893.53125
0.002836097963154316,92631.515625,0.0022349588107317686,113419.359375
0.002867895644158125,82258.03125,0.002087321598082781,93701.7578125
0.0027010561898350716,91419.671875,0.002174285240471363,151030.1875
0.0028394991531968117,84700.90625,0.0028012613765895367,9304.6689453125
0.00284178857691586,87541.6484375,0.0021241747308522463,126121.0859375
0.002718857489526272,87089.140625,0.0021329086739569902,76980.8671875
0.002783898264169693,73369.203125,0.002147782128304243,71265.53125
0.0027255816385149956,78421.390625,0.0021490410435944796,165247.265625
0.002710083033889532,87305.6484375,0.002076083794236183,49690.16015625
0.0028638504445552826,71135.390625,0.0025652635376900434,145796.359375
0.0027451557107269764,78880.171875,0.0022390405647456646,153066.984375
0.002652524271979928,93994.1796875,0.002032318850979209,62184.421875
0.0026862425729632378,63655.078125,0.00269316672347486,124037.6328125
0.0027512640226632357,79525.453125,0.002153317676857114,52699.4375
0.0027788029983639717,90856.15625,0.0022483577486127615,55245.05859375
0.0027721410151571035,83850.65625,0.002197973197326064,39495.5234375
