origin,destination,num_nodes,num_edges,avg_degree,density,best_runtime,best_cost
2200,3180,37,104,5.621621621621622,0.15615615615615616,BFS,BFS
2200,3662,37,104,5.621621621621622,0.15615615615615616,BFS,BFS
2200,3682,37,104,5.621621621621622,0.15615615615615616,DFS,BFS
2200,3685,37,104,5.621621621621622,0.15615615615615616,BFS,BFS
2200,3804,37,104,5.621621621621622,0.15615615615615616,BFS,BFS
2200,3812,37,104,5.621621621621622,0.15615615615615616,BFS,BFS
2200,4030,37,104,5.621621621621622,0.15615615615615616,BFS,BFS
2200,4032,37,104,5.621621621621622,0.15615615615615616,BFS,BFS
2200,4034,37,104,5.621621621621622,0.15615615615615616,BFS,BFS
2200,4035,37,104,5.621621621621622,0.15615615615615616,DFS,BFS
2200,4040,37,104,5.621621621621622,0.15615615615615616,DFS,BFS
2200,4043,37,104,5.621621621621622,0.15615615615615616,DFS,BFS
2200,4051,37,104,5.621621621621622,0.15615615615615616,BFS,BFS
2200,4057,37,104,5.621621621621622,0.15615615615615616,BFS,BFS
2200,4063,37,104,5.621621621621622,0.15615615615615616,DFS,BFS
2200,4262,37,104,5.621621621621622,0.15615615615615616,DFS,BFS
2200,4263,37,104,5.621621621621622,0.15615615615615616,BFS,BFS
2200,4264,37,104,5.621621621621622,0.15615615615615616,BFS,BFS
2200,4266,37,104,5.621621621621622,0.15615615615615616,DFS,BFS
2200,4270,37,104,5.621621621621622,0.15615615615615616,BFS,BFS
2200,4272,37,104,5.621621621621622,0.15615615615615616,BFS,BFS
2200,4273,37,104,5.621621621621622,0.15615615615615616,BFS,BFS
2200,4321,37,104,5.621621621621622,0.15615615615615616,BFS,BFS
2200,4324,37,104,5.621621621621622,0.15615615615615616,DFS,BFS
2200,4335,37,104,5.621621621621622,0.15615615615615616,BFS,BFS
2200,4812,37,104,5.621621621621622,0.15615615615615616,BFS,BFS
2200,4821,37,104,5.621621621621622,0.15615615615615616,BFS,BFS
2820,0970,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2820,2000,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2820,2200,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2820,2825,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2820,2827,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2820,2846,37,104,5.621621621621622,0.15615615615615616,BFS,BFS
2820,3001,37,104,5.621621621621622,0.15615615615615616,IDDFS,BFS
2820,3002,37,104,5.621621621621622,0.15615615615615616,BFS,BFS
2820,3120,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2820,3122,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2820,3126,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2820,3127,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2820,3180,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2820,3662,37,104,5.621621621621622,0.15615615615615616,BFS,BFS
2820,3682,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2820,3685,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2820,3804,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2820,3812,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2820,4030,37,104,5.621621621621622,0.15615615615615616,IDDFS,BFS
2820,4032,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2820,4034,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2820,4035,37,104,5.621621621621622,0.15615615615615616,DFS,BFS
2820,4040,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2820,4043,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2820,4051,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2820,4057,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2820,4063,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2820,4262,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2820,4263,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2820,4264,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2820,4266,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2820,4270,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2820,4272,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2820,4273,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2820,4321,37,104,5.621621621621622,0.15615615615615616,IDDFS,BFS
2820,4324,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2820,4335,37,104,5.621621621621622,0.15615615615615616,IDDFS,BFS
2820,4812,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2820,4821,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2825,0970,37,104,5.621621621621622,0.15615615615615616,DFS,BFS
2825,2000,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2825,2200,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2825,2820,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2825,2827,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2825,2846,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2825,3001,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2825,3002,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2825,3120,37,104,5.621621621621622,0.15615615615615616,BFS,BFS
2825,3122,37,104,5.621621621621622,0.15615615615615616,DFS,BFS
2825,3126,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2825,3127,37,104,5.621621621621622,0.15615615615615616,IDDFS,BFS
2825,3180,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2825,3662,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2825,3682,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2825,3685,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2825,3804,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2825,3812,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2825,4030,37,104,5.621621621621622,0.15615615615615616,IDDFS,BFS
2825,4032,37,104,5.621621621621622,0.15615615615615616,IDDFS,BFS
2825,4034,37,104,5.621621621621622,0.15615615615615616,IDDFS,BFS
2825,4035,37,104,5.621621621621622,0.15615615615615616,IDDFS,BFS
2825,4040,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2825,4043,37,104,5.621621621621622,0.15615615615615616,IDDFS,BFS
2825,4051,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2825,4057,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2825,4063,37,104,5.621621621621622,0.15615615615615616,ASTAR,BFS
2825,4262,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2825,4263,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2825,4264,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2825,4266,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2825,4270,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2825,4272,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2825,4273,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2825,4321,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2825,4324,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2825,4335,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2825,4812,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2825,4821,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2827,0970,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2827,2000,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2827,2200,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2827,2820,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2827,2825,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2827,2846,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2827,3001,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2827,3002,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2827,3120,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2827,3122,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2827,3126,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2827,3127,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2827,3180,37,104,5.621621621621622,0.15615615615615616,BFS,BFS
2827,3662,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2827,3682,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2827,3685,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2827,3804,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2827,3812,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2827,4030,37,104,5.621621621621622,0.15615615615615616,BFS,BFS
2827,4032,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2827,4034,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2827,4035,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2827,4040,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2827,4043,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2827,4051,37,104,5.621621621621622,0.15615615615615616,BFS,BFS
2827,4057,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2827,4063,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2827,4262,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2827,4263,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2827,4264,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2827,4266,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2827,4270,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2827,4272,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2827,4273,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2827,4321,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2827,4324,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2827,4335,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2827,4812,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2827,4821,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2846,0970,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2846,2000,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2846,2200,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2846,2820,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2846,2825,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2846,2827,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2846,3001,37,104,5.621621621621622,0.15615615615615616,DFS,BFS
2846,3002,37,104,5.621621621621622,0.15615615615615616,DFS,BFS
2846,3120,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2846,3122,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2846,3126,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2846,3127,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2846,3180,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2846,3662,37,104,5.621621621621622,0.15615615615615616,DFS,BFS
2846,3682,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2846,3685,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2846,3804,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2846,3812,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2846,4030,37,104,5.621621621621622,0.15615615615615616,BFS,BFS
2846,4032,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2846,4034,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2846,4035,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2846,4040,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2846,4043,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2846,4051,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2846,4057,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2846,4063,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2846,4262,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2846,4263,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2846,4264,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2846,4266,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
2846,4270,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2846,4272,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2846,4273,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2846,4321,37,104,5.621621621621622,0.15615615615615616,IDDFS,BFS
2846,4324,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2846,4335,37,104,5.621621621621622,0.15615615615615616,IDDFS,BFS
2846,4812,37,104,5.621621621621622,0.15615615615615616,BS,BFS
2846,4821,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3001,0970,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3001,2000,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3001,2200,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3001,2820,37,104,5.621621621621622,0.15615615615615616,DFS,BFS
3001,2825,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3001,2827,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3001,2846,37,104,5.621621621621622,0.15615615615615616,BFS,BFS
3001,3002,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3001,3120,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3001,3122,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3001,3126,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3001,3127,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3001,3180,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3001,3662,37,104,5.621621621621622,0.15615615615615616,ASTAR,BFS
3001,3682,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3001,3685,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3001,3804,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3001,3812,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3001,4030,37,104,5.621621621621622,0.15615615615615616,IDDFS,BFS
3001,4032,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3001,4034,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3001,4035,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3001,4040,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3001,4043,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3001,4051,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3001,4057,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3001,4063,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3001,4262,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3001,4263,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3001,4264,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3001,4266,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3001,4270,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3001,4272,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3001,4273,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3001,4321,37,104,5.621621621621622,0.15615615615615616,IDDFS,BFS
3001,4324,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3001,4335,37,104,5.621621621621622,0.15615615615615616,IDDFS,BFS
3001,4812,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3001,4821,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3002,0970,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3002,2000,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3002,2200,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3002,2820,37,104,5.621621621621622,0.15615615615615616,DFS,BFS
3002,2825,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3002,2827,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3002,2846,37,104,5.621621621621622,0.15615615615615616,DFS,BFS
3002,3001,37,104,5.621621621621622,0.15615615615615616,BFS,BFS
3002,3120,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3002,3122,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3002,3126,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3002,3127,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3002,3180,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3002,3662,37,104,5.621621621621622,0.15615615615615616,BFS,BFS
3002,3682,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3002,3685,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3002,3804,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3002,3812,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3002,4030,37,104,5.621621621621622,0.15615615615615616,IDDFS,BFS
3002,4032,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3002,4034,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3002,4035,37,104,5.621621621621622,0.15615615615615616,IDDFS,BFS
3002,4040,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3002,4043,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3002,4051,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3002,4057,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3002,4063,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3002,4262,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3002,4263,37,104,5.621621621621622,0.15615615615615616,IDDFS,BFS
3002,4264,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3002,4266,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3002,4270,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3002,4272,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3002,4273,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3002,4321,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3002,4324,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3002,4335,37,104,5.621621621621622,0.15615615615615616,IDDFS,BFS
3002,4812,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3002,4821,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3120,0970,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3120,2000,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3120,2200,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3120,2820,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3120,2825,37,104,5.621621621621622,0.15615615615615616,DFS,BFS
3120,2827,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3120,2846,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3120,3001,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3120,3002,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3120,3122,37,104,5.621621621621622,0.15615615615615616,IDDFS,BFS
3120,3126,37,104,5.621621621621622,0.15615615615615616,IDDFS,BFS
3120,3127,37,104,5.621621621621622,0.15615615615615616,IDDFS,BFS
3120,3180,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3120,3662,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3120,3682,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3120,3685,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3120,3804,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3120,3812,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3120,4030,37,104,5.621621621621622,0.15615615615615616,IDDFS,BFS
3120,4032,37,104,5.621621621621622,0.15615615615615616,IDDFS,BFS
3120,4034,37,104,5.621621621621622,0.15615615615615616,IDDFS,BFS
3120,4035,37,104,5.621621621621622,0.15615615615615616,IDDFS,BFS
3120,4040,37,104,5.621621621621622,0.15615615615615616,IDDFS,BFS
3120,4043,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3120,4051,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3120,4057,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3120,4063,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3120,4262,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3120,4263,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3120,4264,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3120,4266,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3120,4270,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3120,4272,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3120,4273,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3120,4321,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3120,4324,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3120,4335,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3120,4812,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3120,4821,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3122,0970,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3122,2000,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3122,2200,37,104,5.621621621621622,0.15615615615615616,BS,BFS
3122,2820,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
3122,2825,37,104,5.621621621621622,0.15615615615615616,DFS,BFS
3122,2827,37,104,5.621621621621622,0.15615615615615616,GBFS,BFS
